instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt_hourly,cnt_daily
2900,2011-05-05,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533,4433
2901,2011-05-05,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520,4433
2902,2011-05-05,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361,4433
2903,2011-05-05,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258,4433
2904,2011-05-05,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180,4433
2905,2011-05-05,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165,4433
2906,2011-05-05,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115,4433
2907,2011-05-06,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56,4608
2908,2011-05-06,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32,4608
2909,2011-05-06,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16,4608
2910,2011-05-06,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9,4608
2911,2011-05-06,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1,4608
2912,2011-05-06,2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16,4608
2913,2011-05-06,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82,4608
2914,2011-05-06,2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0.0,20,202,222,4608
2915,2011-05-06,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450,4608
2916,2011-05-06,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188,4608
2917,2011-05-06,2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,30,97,127,4608
2918,2011-05-06,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165,4608
2919,2011-05-06,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246,4608
2920,2011-05-06,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253,4608
2921,2011-05-06,2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,86,127,213,4608
2922,2011-05-06,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,89,171,260,4608
2923,2011-05-06,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344,4608
2924,2011-05-06,2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,83,470,553,4608
2925,2011-05-06,2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,85,385,470,4608
2926,2011-05-06,2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,39,253,292,4608
2927,2011-05-06,2,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045,29,161,190,4608
2928,2011-05-06,2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,22,130,152,4608
2929,2011-05-06,2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,46,105,151,4608
2930,2011-05-06,2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343,27,93,120,4608
2931,2011-05-07,2,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343,10,76,86,4714
2932,2011-05-07,2,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,8,50,58,4714
2933,2011-05-07,2,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,5,47,52,4714
2934,2011-05-07,2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,9,9,18,4714
2935,2011-05-07,2,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045,1,4,5,4714
2936,2011-05-07,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7,4714
2937,2011-05-07,2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,1,12,13,4714
2938,2011-05-07,2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0.0,8,32,40,4714
2939,2011-05-07,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,19,96,115,4714
2940,2011-05-07,2,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836,54,164,218,4714
2941,2011-05-07,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298,4714
2942,2011-05-07,2,0,5,11,0,6,0,1,0.56,0.5303,0.43,0.0,132,215,347,4714
2943,2011-05-07,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,129,244,373,4714
2944,2011-05-07,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,196,240,436,4714
2945,2011-05-07,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378,4714
2946,2011-05-07,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,148,230,378,4714
2947,2011-05-07,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,119,223,342,4714
2948,2011-05-07,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,138,216,354,4714
2949,2011-05-07,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,114,175,289,4714
2950,2011-05-07,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,88,179,267,4714
2951,2011-05-07,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,82,137,219,4714
2952,2011-05-07,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,58,124,182,4714
2953,2011-05-07,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,26,94,120,4714
2954,2011-05-07,2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,30,89,119,4714
2955,2011-05-08,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,22,78,100,4333
2956,2011-05-08,2,0,5,1,0,0,0,2,0.52,0.5,0.55,0.0,8,56,64,4333
2957,2011-05-08,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0.0,17,42,59,4333
2958,2011-05-08,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,10,21,31,4333
2959,2011-05-08,2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0.0,2,8,10,4333
2960,2011-05-08,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,0,5,5,4333
2961,2011-05-08,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0,2,4,6,4333
2962,2011-05-08,2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0.0,8,15,23,4333
2963,2011-05-08,2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343,28,58,86,4333
2964,2011-05-08,2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,48,112,160,4333
2965,2011-05-08,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,91,153,244,4333
2966,2011-05-08,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,142,198,340,4333
2967,2011-05-08,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382,4333
2968,2011-05-08,2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343,166,224,390,4333
2969,2011-05-08,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0,126,240,366,4333
2970,2011-05-08,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0,128,230,358,4333
2971,2011-05-08,2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045,122,263,385,4333
2972,2011-05-08,2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,106,245,351,4333
2973,2011-05-08,2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0.0,63,205,268,4333
2974,2011-05-08,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0,61,178,239,4333
2975,2011-05-08,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,42,132,174,4333
2976,2011-05-08,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,32,95,127,4333
2977,2011-05-08,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,29,86,115,4333
2978,2011-05-08,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,9,41,50,4333
2979,2011-05-09,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,31,22,53,4362
2980,2011-05-09,2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0.0,25,8,33,4362
2981,2011-05-09,2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0.0,6,2,8,4362
2982,2011-05-09,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,0,7,7,4362
2983,2011-05-09,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,0,4,4,4362
2984,2011-05-09,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,0,23,23,4362
2985,2011-05-09,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,2,87,89,4362
2986,2011-05-09,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,16,221,237,4362
2987,2011-05-09,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,23,351,374,4362
2988,2011-05-09,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,36,142,178,4362
2989,2011-05-09,2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194,24,95,119,4362
2990,2011-05-09,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239,26,99,125,4362
2991,2011-05-09,2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,35,160,195,4362
2992,2011-05-09,2,0,5,13,0,1,1,1,0.62,0.6212,0.38,0.2836,36,138,174,4362
2993,2011-05-09,2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239,44,118,162,4362
2994,2011-05-09,2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239,51,148,199,4362
2995,2011-05-09,2,0,5,16,0,1,1,1,0.64,0.6212,0.38,0.2239,49,255,304,4362
2996,2011-05-09,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,59,539,598,4362
2997,2011-05-09,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,66,458,524,4362
2998,2011-05-09,2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194,45,339,384,4362
2999,2011-05-09,2,0,5,20,0,1,1,1,0.54,0.5152,0.49,0.194,25,214,239,4362
3000,2011-05-09,2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343,28,128,156,4362
3001,2011-05-09,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,21,95,116,4362
3002,2011-05-09,2,0,5,23,0,1,1,1,0.5,0.4848,0.68,0.0896,16,45,61,4362
3003,2011-05-10,2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,6,12,18,4803
3004,2011-05-10,2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896,3,12,15,4803
3005,2011-05-10,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,1,4,5,4803
3006,2011-05-10,2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194,1,3,4,4803
3007,2011-05-10,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2,4803
3008,2011-05-10,2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239,1,28,29,4803
3009,2011-05-10,2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,9,103,112,4803
3010,2011-05-10,2,0,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343,13,301,314,4803
3011,2011-05-10,2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045,28,397,425,4803
3012,2011-05-10,2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045,29,176,205,4803
3013,2011-05-10,2,0,5,10,0,2,1,2,0.56,0.5303,0.37,0.0896,27,100,127,4803
3014,2011-05-10,2,0,5,11,0,2,1,2,0.56,0.5303,0.43,0.1343,17,108,125,4803
3015,2011-05-10,2,0,5,12,0,2,1,2,0.6,0.6212,0.38,0.0,47,170,217,4803
3016,2011-05-10,2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537,50,152,202,4803
3017,2011-05-10,2,0,5,14,0,2,1,2,0.62,0.6212,0.33,0.0,42,134,176,4803
3018,2011-05-10,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180,4803
3019,2011-05-10,2,0,5,16,0,2,1,1,0.66,0.6212,0.31,0.1045,56,271,327,4803
3020,2011-05-10,2,0,5,17,0,2,1,1,0.64,0.6212,0.33,0.0,79,532,611,4803
3021,2011-05-10,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,70,480,550,4803
3022,2011-05-10,2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,69,365,434,4803
3023,2011-05-10,2,0,5,20,0,2,1,1,0.54,0.5152,0.6,0.1343,50,241,291,4803
3024,2011-05-10,2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0,30,173,203,4803
3025,2011-05-10,2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045,29,121,150,4803
3026,2011-05-10,2,0,5,23,0,2,1,2,0.52,0.5,0.59,0.1343,9,72,81,4803
3027,2011-05-11,2,0,5,0,0,3,1,2,0.52,0.5,0.55,0.1343,8,30,38,4182
3028,2011-05-11,2,0,5,1,0,3,1,2,0.5,0.4848,0.59,0.1045,4,16,20,4182
3029,2011-05-11,2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0,6,4,10,4182
3030,2011-05-11,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3,4182
3031,2011-05-11,2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,0,2,2,4182
3032,2011-05-11,2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343,0,20,20,4182
3033,2011-05-11,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99,4182
3034,2011-05-11,2,0,5,7,0,3,1,1,0.48,0.4697,0.72,0.194,25,293,318,4182
3035,2011-05-11,2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,21,421,442,4182
3036,2011-05-11,2,0,5,9,0,3,1,1,0.52,0.5,0.72,0.1343,21,182,203,4182
3037,2011-05-11,2,0,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,30,124,154,4182
3038,2011-05-11,2,0,5,11,0,3,1,1,0.56,0.5303,0.64,0.0896,18,123,141,4182
3039,2011-05-11,2,0,5,12,0,3,1,1,0.6,0.6212,0.56,0.0,41,185,226,4182
3040,2011-05-11,2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0.0,36,157,193,4182
3041,2011-05-11,2,0,5,14,0,3,1,1,0.62,0.6212,0.53,0.0896,36,141,177,4182
3042,2011-05-11,2,0,5,15,0,3,1,1,0.64,0.6212,0.41,0.0,48,131,179,4182
3043,2011-05-11,2,0,5,16,0,3,1,1,0.66,0.6212,0.39,0.0,49,240,289,4182
3044,2011-05-11,2,0,5,17,0,3,1,1,0.64,0.6212,0.47,0.1045,17,242,259,4182
3045,2011-05-11,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,40,234,274,4182
3046,2011-05-11,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,60,341,401,4182
3047,2011-05-11,2,0,5,20,0,3,1,1,0.54,0.5152,0.64,0.1343,28,245,273,4182
3048,2011-05-11,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,32,202,234,4182
3049,2011-05-11,2,0,5,22,0,3,1,1,0.5,0.4848,0.72,0.2537,12,134,146,4182
3050,2011-05-11,2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,12,69,81,4182
3051,2011-05-12,2,0,5,0,0,4,1,2,0.46,0.4545,0.88,0.2239,5,39,44,4864
3052,2011-05-12,2,0,5,1,0,4,1,1,0.46,0.4545,0.88,0.2239,1,16,17,4864
3053,2011-05-12,2,0,5,2,0,4,1,1,0.44,0.4394,0.94,0.194,1,14,15,4864
3054,2011-05-12,2,0,5,3,0,4,1,1,0.44,0.4394,0.88,0.1343,0,5,5,4864
3055,2011-05-12,2,0,5,4,0,4,1,1,0.42,0.4242,0.94,0.0,1,5,6,4864
3056,2011-05-12,2,0,5,5,0,4,1,1,0.42,0.4242,0.94,0.1343,2,27,29,4864
3057,2011-05-12,2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0.0,9,103,112,4864
3058,2011-05-12,2,0,5,7,0,4,1,1,0.46,0.4545,0.88,0.1343,14,283,297,4864
3059,2011-05-12,2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.194,27,394,421,4864
3060,2011-05-12,2,0,5,9,0,4,1,2,0.5,0.4848,0.77,0.2836,21,191,212,4864
3061,2011-05-12,2,0,5,10,0,4,1,2,0.54,0.5152,0.68,0.2239,28,119,147,4864
3062,2011-05-12,2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,43,136,179,4864
3063,2011-05-12,2,0,5,12,0,4,1,1,0.58,0.5455,0.6,0.2239,43,164,207,4864
3064,2011-05-12,2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,48,170,218,4864
3065,2011-05-12,2,0,5,14,0,4,1,2,0.62,0.6061,0.61,0.2239,43,148,191,4864
3066,2011-05-12,2,0,5,15,0,4,1,2,0.64,0.6212,0.53,0.2537,54,163,217,4864
3067,2011-05-12,2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537,50,238,288,4864
3068,2011-05-12,2,0,5,17,0,4,1,2,0.64,0.6212,0.57,0.194,54,540,594,4864
3069,2011-05-12,2,0,5,18,0,4,1,1,0.62,0.6061,0.69,0.2239,64,463,527,4864
3070,2011-05-12,2,0,5,19,0,4,1,2,0.6,0.6061,0.64,0.194,59,305,364,4864
3071,2011-05-12,2,0,5,20,0,4,1,1,0.6,0.6061,0.64,0.194,56,220,276,4864
3072,2011-05-12,2,0,5,21,0,4,1,1,0.56,0.5303,0.83,0.1343,31,192,223,4864
3073,2011-05-12,2,0,5,22,0,4,1,1,0.54,0.5152,0.83,0.194,25,147,172,4864
3074,2011-05-12,2,0,5,23,0,4,1,2,0.54,0.5152,0.77,0.194,16,87,103,4864
3075,2011-05-13,2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642,6,46,52,4105
3076,2011-05-13,2,0,5,1,0,5,1,1,0.52,0.5,0.83,0.1642,5,15,20,4105
3077,2011-05-13,2,0,5,2,0,5,1,2,0.5,0.4848,0.88,0.1343,3,8,11,4105
3078,2011-05-13,2,0,5,3,0,5,1,2,0.5,0.4848,0.88,0.1343,2,2,4,4105
3079,2011-05-13,2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,2,3,5,4105
3080,2011-05-13,2,0,5,5,0,5,1,2,0.5,0.4848,0.88,0.194,1,24,25,4105
3081,2011-05-13,2,0,5,6,0,5,1,3,0.5,0.4848,0.88,0.1343,6,76,82,4105
3082,2011-05-13,2,0,5,7,0,5,1,3,0.5,0.4848,0.88,0.1642,16,141,157,4105
3083,2011-05-13,2,0,5,8,0,5,1,2,0.5,0.4848,0.88,0.194,26,361,387,4105
3084,2011-05-13,2,0,5,9,0,5,1,2,0.5,0.4848,0.88,0.194,18,215,233,4105
3085,2011-05-13,2,0,5,10,0,5,1,2,0.52,0.5,0.83,0.1343,31,99,130,4105
3086,2011-05-13,2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,56,90,146,4105
3087,2011-05-13,2,0,5,12,0,5,1,2,0.52,0.5,0.88,0.194,53,170,223,4105
3088,2011-05-13,2,0,5,13,0,5,1,2,0.52,0.5,0.88,0.3881,69,157,226,4105
3089,2011-05-13,2,0,5,14,0,5,1,2,0.52,0.5,0.87,0.2836,70,120,190,4105
3090,2011-05-13,2,0,5,15,0,5,1,2,0.52,0.5,0.88,0.1642,56,142,198,4105
3091,2011-05-13,2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343,44,256,300,4105
3092,2011-05-13,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,62,429,491,4105
3093,2011-05-13,2,0,5,18,0,5,1,3,0.52,0.5,0.88,0.1642,39,359,398,4105
3094,2011-05-13,2,0,5,19,0,5,1,2,0.52,0.5,0.83,0.194,25,245,270,4105
3095,2011-05-13,2,0,5,20,0,5,1,2,0.52,0.5,0.83,0.1343,22,130,152,4105
3096,2011-05-13,2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,24,130,154,4105
3097,2011-05-13,2,0,5,22,0,5,1,2,0.52,0.5,0.83,0.2239,25,107,132,4105
3098,2011-05-13,2,0,5,23,0,5,1,3,0.5,0.4848,0.88,0.1642,31,88,119,4105
3099,2011-05-14,2,0,5,0,0,6,0,2,0.5,0.4848,0.88,0.1343,24,78,102,3409
3100,2011-05-14,2,0,5,1,0,6,0,2,0.5,0.4848,0.88,0.1343,18,64,82,3409
3101,2011-05-14,2,0,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,15,37,52,3409
3102,2011-05-14,2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,5,30,35,3409
3103,2011-05-14,2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,1,4,5,3409
3104,2011-05-14,2,0,5,5,0,6,0,2,0.5,0.4848,0.82,0.1045,7,7,14,3409
3105,2011-05-14,2,0,5,6,0,6,0,2,0.5,0.4848,0.88,0.1045,2,9,11,3409
3106,2011-05-14,2,0,5,7,0,6,0,3,0.48,0.4697,1.0,0.0,4,28,32,3409
3107,2011-05-14,2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0.0,16,72,88,3409
3108,2011-05-14,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,14,86,100,3409
3109,2011-05-14,2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,34,133,167,3409
3110,2011-05-14,2,0,5,11,0,6,0,2,0.52,0.5,0.94,0.1343,72,207,279,3409
3111,2011-05-14,2,0,5,12,0,6,0,3,0.52,0.5,1.0,0.0896,75,204,279,3409
3112,2011-05-14,2,0,5,13,0,6,0,3,0.52,0.5,1.0,0.0896,68,180,248,3409
3113,2011-05-14,2,0,5,14,0,6,0,2,0.54,0.5152,0.94,0.1343,57,159,216,3409
3114,2011-05-14,2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,73,221,294,3409
3115,2011-05-14,2,0,5,16,0,6,0,2,0.54,0.5152,0.94,0.194,107,188,295,3409
3116,2011-05-14,2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.194,78,194,272,3409
3117,2011-05-14,2,0,5,18,0,6,0,2,0.56,0.5303,0.88,0.2239,88,216,304,3409
3118,2011-05-14,2,0,5,19,0,6,0,3,0.54,0.5152,0.94,0.1343,69,179,248,3409
3119,2011-05-14,2,0,5,20,0,6,0,3,0.54,0.5152,0.94,0.1343,42,115,157,3409
3120,2011-05-14,2,0,5,21,0,6,0,3,0.54,0.5152,0.94,0.2239,15,44,59,3409
3121,2011-05-14,2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,7,19,26,3409
3122,2011-05-14,2,0,5,23,0,6,0,3,0.52,0.5,1.0,0.194,11,33,44,3409
3123,2011-05-15,2,0,5,0,0,0,0,2,0.52,0.5,1.0,0.0,5,34,39,4553
3124,2011-05-15,2,0,5,1,0,0,0,2,0.52,0.5,1.0,0.1045,4,43,47,4553
3125,2011-05-15,2,0,5,2,0,0,0,2,0.52,0.5,1.0,0.1343,13,37,50,4553
3126,2011-05-15,2,0,5,3,0,0,0,2,0.52,0.5,1.0,0.0,11,21,32,4553
3127,2011-05-15,2,0,5,4,0,0,0,2,0.52,0.5,1.0,0.0,5,8,13,4553
3128,2011-05-15,2,0,5,5,0,0,0,3,0.52,0.5,1.0,0.1045,3,11,14,4553
3129,2011-05-15,2,0,5,6,0,0,0,2,0.52,0.5,1.0,0.1343,3,14,17,4553
3130,2011-05-15,2,0,5,7,0,0,0,2,0.52,0.5,1.0,0.1343,4,38,42,4553
3131,2011-05-15,2,0,5,8,0,0,0,2,0.54,0.5152,0.94,0.1343,24,46,70,4553
3132,2011-05-15,2,0,5,9,0,0,0,1,0.58,0.5455,0.83,0.2537,36,98,134,4553
3133,2011-05-15,2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,73,153,226,4553
3134,2011-05-15,2,0,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,120,202,322,4553
3135,2011-05-15,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,120,247,367,4553
3136,2011-05-15,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,195,261,456,4553
3137,2011-05-15,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,183,254,437,4553
3138,2011-05-15,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,206,253,459,4553
3139,2011-05-15,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,158,282,440,4553
3140,2011-05-15,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,137,255,392,4553
3141,2011-05-15,2,0,5,18,0,0,0,1,0.56,0.5303,0.78,0.2537,60,177,237,4553
3142,2011-05-15,2,0,5,19,0,0,0,1,0.56,0.5303,0.83,0.1045,78,153,231,4553
3143,2011-05-15,2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0.0,53,138,191,4553
3144,2011-05-15,2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0.0,44,107,151,4553
3145,2011-05-15,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0.0,29,88,117,4553
3146,2011-05-15,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,18,51,69,4553
3147,2011-05-16,2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,17,21,38,3958
3148,2011-05-16,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,6,8,14,3958
3149,2011-05-16,2,0,5,2,0,1,1,1,0.5,0.4848,1.0,0.0896,4,9,13,3958
3150,2011-05-16,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,1,3,4,3958
3151,2011-05-16,2,0,5,4,0,1,1,1,0.5,0.4848,1.0,0.1343,1,5,6,3958
3152,2011-05-16,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,1,20,21,3958
3153,2011-05-16,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,11,93,104,3958
3154,2011-05-16,2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,27,245,272,3958
3155,2011-05-16,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,28,366,394,3958
3156,2011-05-16,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,38,156,194,3958
3157,2011-05-16,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,37,75,112,3958
3158,2011-05-16,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0.0,56,129,185,3958
3159,2011-05-16,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,72,137,209,3958
3160,2011-05-16,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,61,153,214,3958
3161,2011-05-16,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,76,117,193,3958
3162,2011-05-16,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0.0,55,110,165,3958
3163,2011-05-16,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,45,181,226,3958
3164,2011-05-16,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,47,227,274,3958
